desger_id;uge_id;dtini_verif;tpestoper_id;panocr_id;ogresdes_id;valdisp
2712114;ALUXG-0UG5;08/03/2016 22:40;DCO;NOR;;527
2712012;ALUXG-0UG5;12/03/2016 08:41;LIG;NOR;;527
2712013;ALUXG-0UG5;12/03/2016 11:53;DCO;NOR;;527
2723271;ALUXG-0UG5;01/04/2016 00:00;DCO;NOR;;527
2729348;ALUXG-0UG5;11/04/2016 14:20;LIG;NOR;;527
2738493;ALUXG-0UG5;01/05/2016 00:00;LIG;NOR;;527
2749031;ALUXG-0UG5;18/05/2016 03:44;DCO;NOR;;527
2749032;ALUXG-0UG5;18/05/2016 07:39;DPR;;GGE;0
2749634;ALUXG-0UG5;19/05/2016 17:12;DCO;TST;;527
2755665;ALUXG-0UG5;01/06/2016 00:00;DCO;TST;;527
2766102;ALUXG-0UG5;17/06/2016 08:07;LIG;NOR;;527
2766103;ALUXG-0UG5;17/06/2016 11:34;DCO;NOR;;527
2771969;ALUXG-0UG5;01/07/2016 00:00;DCO;NOR;;527
2778762;ALUXG-0UG5;17/07/2016 09:14;LIG;NOR;;527
2785170;ALUXG-0UG5;01/08/2016 00:00;LIG;NOR;;527
2798910;ALUXG-0UG5;26/08/2016 14:47;DCO;NOR;;527
2798911;ALUXG-0UG5;27/08/2016 09:28;LIG;NOR;;527
2801961;ALUXG-0UG5;01/09/2016 00:00;LIG;NOR;;527
2820396;ALUXG-0UG5;01/10/2016 00:00;LIG;NOR;;527
2836249;ALUXG-0UG5;26/10/2016 07:38;DPR;;GTR;0
2837478;ALUXG-0UG5;30/10/2016 11:35;DCO;TST;;527
2837479;ALUXG-0UG5;30/10/2016 13:03;LIG;NOR;;527
2837480;ALUXG-0UG5;30/10/2016 13:21;LIG;NOT;;527
2837481;ALUXG-0UG5;30/10/2016 16:44;LIG;NOR;;527
2839361;ALUXG-0UG5;01/11/2016 00:00;LIG;NOR;;527
2855237;ALUXG-0UG5;01/12/2016 00:00;LIG;NOR;;527
2870690;ALUXG-0UG5;01/01/2017 00:00;LIG;NOR;;527
2886870;ALUXG-0UG5;01/02/2017 00:00;LIG;NOR;;527
2899808;ALUXG-0UG5;01/03/2017 00:00;LIG;NOR;;527
2916332;ALUXG-0UG5;23/03/2017 10:17;DPR;;GIS;0
2916333;ALUXG-0UG5;23/03/2017 11:38;DCO;NOR;;527
2916334;ALUXG-0UG5;23/03/2017 11:45;LIG;NOR;;527
2921720;ALUXG-0UG5;01/04/2017 00:00;LIG;NOR;;527
2936078;ALUXG-0UG5;25/04/2017 04:04;DCO;NOR;;527
2936079;ALUXG-0UG5;25/04/2017 05:36;LIG;NOR;;527
2938406;ALUXG-0UG5;01/05/2017 00:00;LIG;NOR;;527
2951845;ALUXG-0UG5;23/05/2017 08:16;DCO;NOR;;527
2956360;ALUXG-0UG5;01/06/2017 00:00;DCO;NOR;;527
2958169;ALUXG-0UG5;02/06/2017 13:24;DEM;;GOT;0
2958170;ALUXG-0UG5;03/06/2017 13:04;DCO;NOR;;527
2966673;ALUXG-0UG5;21/06/2017 10:05;LIG;NOR;;527
2966674;ALUXG-0UG5;21/06/2017 17:12;DCO;NOR;;527
2971488;ALUXG-0UG5;01/07/2017 00:00;DCO;NOR;;527
2986680;ALUXG-0UG5;01/08/2017 00:00;DCO;NOR;;527
3003819;ALUXG-0UG5;01/09/2017 00:00;DCO;NOR;;527
3019849;ALUXG-0UG5;01/10/2017 00:00;DCO;NOR;;527
3029694;ALUXG-0UG5;14/10/2017 17:12;LIG;NOR;;527
3033952;ALUXG-0UG5;20/10/2017 09:51;DCO;NOR;;527
3040589;ALUXG-0UG5;01/11/2017 00:00;DCO;NOR;;527
3058160;ALUXG-0UG5;01/12/2017 00:00;DCO;NOR;;527
3073818;ALUXG-0UG5;28/12/2017 11:27;LIG;NOR;;527
3075425;ALUXG-0UG5;31/12/2017 14:30;DCO;NOR;;527
2647478;ALUXG-0UG6;03/01/1996 00:00;EOC;NOR;;527
400894;ALUXG-0UG6;03/01/1996 00:00;LIG;NOR;;527
304792;ALUXG-0UG6;22/01/1996 07:12;DPR;;GOT;0
405664;ALUXG-0UG6;01/02/1996 00:00;DPR;;GOT;0
305076;ALUXG-0UG6;09/02/1996 16:00;LIG;NOR;;527
406031;ALUXG-0UG6;01/03/1996 00:00;LIG;NOR;;527
406398;ALUXG-0UG6;01/04/1996 00:00;LIG;NOR;;527
406766;ALUXG-0UG6;01/05/1996 00:00;LIG;NOR;;527
407134;ALUXG-0UG6;01/06/1996 00:00;LIG;NOR;;527
407502;ALUXG-0UG6;01/07/1996 00:00;LIG;NOR;;527
407873;ALUXG-0UG6;01/08/1996 00:00;LIG;NOR;;527
408244;ALUXG-0UG6;01/09/1996 00:00;LIG;NOR;;527
408614;ALUXG-0UG6;01/10/1996 00:00;LIG;NOR;;527
408986;ALUXG-0UG6;01/11/1996 00:00;LIG;NOR;;527
409359;ALUXG-0UG6;01/12/1996 00:00;LIG;NOR;;527
409733;ALUXG-0UG6;01/01/1997 00:00;LIG;NOR;;527
410107;ALUXG-0UG6;01/02/1997 00:00;LIG;NOR;;527
410484;ALUXG-0UG6;01/03/1997 00:00;LIG;NOR;;527
314025;ALUXG-0UG6;03/03/1997 05:00;DPR;;GOT;0
314037;ALUXG-0UG6;03/03/1997 16:00;LIG;NOR;;527
314051;ALUXG-0UG6;04/03/1997 05:00;DPR;;GOT;0
410860;ALUXG-0UG6;01/04/1997 00:00;DPR;;GOT;0
411238;ALUXG-0UG6;01/05/1997 00:00;DPR;;GOT;0
315903;ALUXG-0UG6;08/05/1997 16:00;LIG;NOR;;527
316353;ALUXG-0UG6;23/05/1997 00:23;DPR;;GOT;0
316477;ALUXG-0UG6;26/05/1997 14:00;LIG;NOR;;527
411617;ALUXG-0UG6;01/06/1997 00:00;LIG;NOR;;527
411996;ALUXG-0UG6;01/07/1997 00:00;LIG;NOR;;527
412375;ALUXG-0UG6;01/08/1997 00:00;LIG;NOR;;527
412756;ALUXG-0UG6;01/09/1997 00:00;LIG;NOR;;527
413137;ALUXG-0UG6;01/10/1997 00:00;LIG;NOR;;527
321571;ALUXG-0UG6;27/10/1997 08:00;DPR;;GOT;0
321635;ALUXG-0UG6;29/10/1997 16:00;LIG;NOR;;527
413516;ALUXG-0UG6;01/11/1997 00:00;LIG;NOR;;527
413897;ALUXG-0UG6;01/12/1997 00:00;LIG;NOR;;527
414281;ALUXG-0UG6;01/01/1998 00:00;LIG;NOR;;527
414667;ALUXG-0UG6;01/02/1998 00:00;LIG;NOR;;527
415052;ALUXG-0UG6;01/03/1998 00:00;LIG;NOR;;527
415438;ALUXG-0UG6;01/04/1998 00:00;LIG;NOR;;527
415823;ALUXG-0UG6;01/05/1998 00:00;LIG;NOR;;527
416211;ALUXG-0UG6;01/06/1998 00:00;LIG;NOR;;527
416600;ALUXG-0UG6;01/07/1998 00:00;LIG;NOR;;527
330091;ALUXG-0UG6;20/07/1998 14:35;DPR;;GOT;0
416988;ALUXG-0UG6;01/08/1998 00:00;DPR;;GOT;0
331481;ALUXG-0UG6;14/08/1998 16:11;LIG;NOR;;527
417379;ALUXG-0UG6;01/09/1998 00:00;LIG;NOR;;527
417769;ALUXG-0UG6;01/10/1998 00:00;LIG;NOR;;527
335689;ALUXG-0UG6;21/10/1998 05:43;DUR;;GOT;0
335719;ALUXG-0UG6;21/10/1998 16:25;LIG;NOR;;527
418160;ALUXG-0UG6;01/11/1998 00:00;LIG;NOR;;527
418554;ALUXG-0UG6;01/12/1998 00:00;LIG;NOR;;527
338679;ALUXG-0UG6;03/12/1998 12:11;DUR;;GOT;0
338681;ALUXG-0UG6;03/12/1998 12:55;LIG;NOR;;527
338682;ALUXG-0UG6;03/12/1998 12:57;DPR;;GOT;0
338693;ALUXG-0UG6;03/12/1998 16:40;LIG;NOR;;527
418949;ALUXG-0UG6;01/01/1999 00:00;LIG;NOR;;527
419345;ALUXG-0UG6;01/02/1999 00:00;LIG;NOR;;527
342037;ALUXG-0UG6;03/02/1999 01:37;DCO;NOR;;527
342041;ALUXG-0UG6;03/02/1999 06:27;LIG;NOR;;527
342575;ALUXG-0UG6;14/02/1999 07:00;DCO;NOR;;527
342595;ALUXG-0UG6;14/02/1999 18:37;LIG;NOR;;527
342609;ALUXG-0UG6;15/02/1999 06:42;DCO;NOR;;527
342628;ALUXG-0UG6;15/02/1999 18:12;LIG;NOR;;527
342656;ALUXG-0UG6;16/02/1999 06:32;DCO;NOR;;527
342668;ALUXG-0UG6;16/02/1999 17:28;LIG;NOR;;527
419743;ALUXG-0UG6;01/03/1999 00:00;LIG;NOR;;527
343552;ALUXG-0UG6;04/03/1999 17:22;DUR;;GOT;0
343642;ALUXG-0UG6;06/03/1999 09:00;LIG;NOR;;527
343644;ALUXG-0UG6;06/03/1999 10:00;DCO;NOR;;527
343935;ALUXG-0UG6;10/03/1999 17:24;LIG;NOR;;527
343936;ALUXG-0UG6;10/03/1999 17:25;DPR;;GOT;0
420144;ALUXG-0UG6;01/04/1999 00:00;DPR;;GOT;0
345817;ALUXG-0UG6;08/04/1999 14:24;LIG;NOR;;527
345900;ALUXG-0UG6;09/04/1999 20:32;DCO;NOR;;527
345936;ALUXG-0UG6;10/04/1999 16:34;LIG;NOR;;527
345953;ALUXG-0UG6;10/04/1999 23:49;DCO;NOR;;527
346004;ALUXG-0UG6;11/04/1999 17:13;LIG;NOR;;527
346018;ALUXG-0UG6;11/04/1999 23:06;DCO;NOR;;527
346037;ALUXG-0UG6;12/04/1999 06:30;LIG;NOR;;527
346091;ALUXG-0UG6;12/04/1999 23:30;DCO;NOR;;527
346114;ALUXG-0UG6;13/04/1999 07:02;LIG;NOR;;527
346310;ALUXG-0UG6;15/04/1999 23:38;DCO;NOR;;527
346337;ALUXG-0UG6;16/04/1999 08:37;LIG;NOR;;527
346393;ALUXG-0UG6;16/04/1999 23:50;DCO;NOR;;527
346416;ALUXG-0UG6;17/04/1999 09:09;LIG;NOR;;527
346447;ALUXG-0UG6;17/04/1999 23:19;DCO;NOR;;527
346492;ALUXG-0UG6;18/04/1999 17:15;LIG;NOR;;527
346516;ALUXG-0UG6;18/04/1999 23:34;DCO;NOR;;527
346536;ALUXG-0UG6;19/04/1999 07:05;LIG;NOR;;527
346593;ALUXG-0UG6;20/04/1999 00:36;DCO;NOR;;527
346604;ALUXG-0UG6;20/04/1999 06:22;LIG;NOR;;527
346680;ALUXG-0UG6;21/04/1999 00:22;DCO;NOR;;527
346711;ALUXG-0UG6;21/04/1999 16:57;LIG;NOR;;527
346744;ALUXG-0UG6;21/04/1999 23:40;DCO;NOR;;527
346758;ALUXG-0UG6;22/04/1999 07:00;LIG;NOR;;527
346817;ALUXG-0UG6;22/04/1999 23:39;DCO;NOR;;527
346837;ALUXG-0UG6;23/04/1999 06:49;LIG;NOR;;527
346911;ALUXG-0UG6;23/04/1999 23:48;DCO;NOR;;527
346943;ALUXG-0UG6;24/04/1999 13:57;LIG;NOR;;527
346987;ALUXG-0UG6;25/04/1999 04:59;DCO;NOR;;527
347036;ALUXG-0UG6;25/04/1999 17:06;LIG;NOR;;527
347138;ALUXG-0UG6;26/04/1999 23:26;DCO;NOR;;527
347160;ALUXG-0UG6;27/04/1999 07:45;LIG;NOR;;527
347210;ALUXG-0UG6;27/04/1999 22:20;DCO;NOR;;527
347230;ALUXG-0UG6;28/04/1999 07:44;LIG;NOR;;527
347286;ALUXG-0UG6;28/04/1999 23:39;DCO;NOR;;527
347327;ALUXG-0UG6;29/04/1999 16:12;LIG;NOR;;527
347355;ALUXG-0UG6;29/04/1999 23:32;DCO;NOR;;527
347390;ALUXG-0UG6;30/04/1999 17:02;LIG;NOR;;527
347403;ALUXG-0UG6;30/04/1999 22:56;DCO;NOR;;527
420547;ALUXG-0UG6;01/05/1999 00:00;DCO;NOR;;527
347453;ALUXG-0UG6;01/05/1999 16:34;LIG;NOR;;527
347478;ALUXG-0UG6;01/05/1999 23:27;DCO;NOR;;527
347521;ALUXG-0UG6;02/05/1999 16:32;LIG;NOR;;527
347552;ALUXG-0UG6;02/05/1999 22:47;DCO;NOR;;527
347577;ALUXG-0UG6;03/05/1999 08:46;LIG;NOR;;527
347986;ALUXG-0UG6;08/05/1999 23:31;DCO;NOR;;527
348051;ALUXG-0UG6;09/05/1999 17:14;LIG;NOR;;527
348072;ALUXG-0UG6;09/05/1999 23:24;DCO;NOR;;527
348090;ALUXG-0UG6;10/05/1999 07:20;LIG;NOR;;527
348497;ALUXG-0UG6;16/05/1999 02:43;DCO;NOR;;527
348530;ALUXG-0UG6;16/05/1999 16:46;LIG;NOR;;527
349008;ALUXG-0UG6;23/05/1999 03:32;DCO;NOR;;527
349052;ALUXG-0UG6;23/05/1999 17:26;LIG;NOR;;527
349076;ALUXG-0UG6;23/05/1999 23:12;DCO;NOR;;527
349109;ALUXG-0UG6;24/05/1999 09:03;LIG;NOR;;527
349458;ALUXG-0UG6;29/05/1999 23:36;DCO;NOR;;527
349512;ALUXG-0UG6;30/05/1999 16:22;LIG;NOR;;527
349542;ALUXG-0UG6;30/05/1999 23:22;DCO;NOR;;527
349569;ALUXG-0UG6;31/05/1999 07:34;LIG;NOR;;527
420951;ALUXG-0UG6;01/06/1999 00:00;LIG;NOR;;527
350851;ALUXG-0UG6;16/06/1999 00:21;DPR;;GOT;0
350909;ALUXG-0UG6;16/06/1999 16:58;LIG;NOR;;527
421359;ALUXG-0UG6;01/07/1999 00:00;LIG;NOR;;527
354250;ALUXG-0UG6;28/07/1999 00:29;DPR;;GOT;0
354283;ALUXG-0UG6;28/07/1999 12:05;LIG;NOR;;527
421771;ALUXG-0UG6;01/08/1999 00:00;LIG;NOR;;527
355168;ALUXG-0UG6;08/08/1999 01:52;DCO;NOR;;527
355231;ALUXG-0UG6;08/08/1999 17:23;LIG;NOR;;527
355347;ALUXG-0UG6;10/08/1999 00:26;DCO;NOR;;527
355361;ALUXG-0UG6;10/08/1999 07:09;LIG;NOR;;527
355443;ALUXG-0UG6;11/08/1999 00:29;DCO;NOR;;527
355455;ALUXG-0UG6;11/08/1999 07:26;LIG;NOR;;527
355511;ALUXG-0UG6;12/08/1999 00:50;DCO;NOR;;527
355529;ALUXG-0UG6;12/08/1999 07:58;LIG;NOR;;527
355657;ALUXG-0UG6;14/08/1999 00:14;DCO;NOR;;527
355706;ALUXG-0UG6;14/08/1999 16:42;LIG;NOR;;527
355750;ALUXG-0UG6;15/08/1999 01:04;DCO;NOR;;527
355812;ALUXG-0UG6;15/08/1999 17:26;LIG;NOR;;527
355850;ALUXG-0UG6;16/08/1999 00:11;DCO;NOR;;527
355867;ALUXG-0UG6;16/08/1999 07:38;LIG;NOR;;527
355945;ALUXG-0UG6;17/08/1999 01:26;DCO;NOR;;527
355967;ALUXG-0UG6;17/08/1999 08:25;LIG;NOR;;527
356022;ALUXG-0UG6;18/08/1999 00:29;DCO;NOR;;527
356046;ALUXG-0UG6;18/08/1999 07:43;LIG;NOR;;527
356095;ALUXG-0UG6;19/08/1999 00:42;DCO;NOR;;527
356116;ALUXG-0UG6;19/08/1999 06:37;LIG;NOR;;527
356241;ALUXG-0UG6;21/08/1999 00:41;DCO;NOR;;527
356256;ALUXG-0UG6;21/08/1999 06:45;LIG;NOR;;527
356307;ALUXG-0UG6;22/08/1999 01:14;DCO;NOR;;527
356348;ALUXG-0UG6;22/08/1999 16:37;LIG;NOR;;527
356380;ALUXG-0UG6;23/08/1999 00:12;DCO;NOR;;527
356396;ALUXG-0UG6;23/08/1999 07:22;LIG;NOR;;527
356460;ALUXG-0UG6;24/08/1999 00:23;DCO;NOR;;527
356482;ALUXG-0UG6;24/08/1999 07:47;LIG;NOR;;527
356559;ALUXG-0UG6;25/08/1999 00:55;DCO;NOR;;527
356582;ALUXG-0UG6;25/08/1999 07:24;LIG;NOR;;527
356670;ALUXG-0UG6;26/08/1999 01:24;DCO;NOR;;527
356689;ALUXG-0UG6;26/08/1999 07:23;LIG;NOR;;527
356772;ALUXG-0UG6;27/08/1999 01:26;DCO;NOR;;527
357140;ALUXG-0UG6;31/08/1999 07:27;LIG;NOR;;527
422186;ALUXG-0UG6;01/09/1999 00:00;LIG;NOR;;527
357188;ALUXG-0UG6;01/09/1999 00:56;DCO;NOR;;527
357210;ALUXG-0UG6;01/09/1999 07:53;LIG;NOR;;527
357343;ALUXG-0UG6;03/09/1999 00:38;DCO;NOR;;527
357365;ALUXG-0UG6;03/09/1999 07:23;LIG;NOR;;527
357432;ALUXG-0UG6;04/09/1999 00:28;DCO;NOR;;527
357444;ALUXG-0UG6;04/09/1999 08:16;LIG;NOR;;527
357503;ALUXG-0UG6;04/09/1999 23:27;DCO;NOR;;527
357549;ALUXG-0UG6;05/09/1999 16:33;LIG;NOR;;527
357589;ALUXG-0UG6;06/09/1999 00:42;DCO;NOR;;527
357608;ALUXG-0UG6;06/09/1999 09:27;LIG;NOR;;527
357661;ALUXG-0UG6;07/09/1999 00:49;DCO;NOR;;527
357679;ALUXG-0UG6;07/09/1999 16:09;LIG;NOR;;527
357712;ALUXG-0UG6;08/09/1999 00:40;DCO;NOR;;527
357727;ALUXG-0UG6;08/09/1999 07:09;LIG;NOR;;527
357797;ALUXG-0UG6;09/09/1999 00:51;DCO;NOR;;527
357820;ALUXG-0UG6;09/09/1999 07:49;LIG;NOR;;527
357866;ALUXG-0UG6;10/09/1999 00:49;DCO;NOR;;527
357887;ALUXG-0UG6;10/09/1999 07:15;LIG;NOR;;527
357952;ALUXG-0UG6;11/09/1999 01:20;DCO;NOR;;527
357966;ALUXG-0UG6;11/09/1999 07:45;LIG;NOR;;527
358030;ALUXG-0UG6;12/09/1999 01:45;DCO;NOR;;527
358061;ALUXG-0UG6;12/09/1999 16:24;LIG;NOR;;527
358095;ALUXG-0UG6;13/09/1999 00:42;DCO;NOR;;527
358100;ALUXG-0UG6;13/09/1999 01:35;LIG;NOR;;527
358187;ALUXG-0UG6;14/09/1999 00:45;DCO;NOR;;527
358201;ALUXG-0UG6;14/09/1999 07:15;LIG;NOR;;527
358810;ALUXG-0UG6;21/09/1999 01:53;DCO;NOR;;527
358819;ALUXG-0UG6;21/09/1999 06:39;LIG;NOR;;527
358881;ALUXG-0UG6;22/09/1999 01:06;DCO;NOR;;527
358885;ALUXG-0UG6;22/09/1999 06:26;LIG;NOR;;527
422604;ALUXG-0UG6;01/10/1999 00:00;LIG;NOR;;527
360084;ALUXG-0UG6;08/10/1999 00:52;DPR;;GOT;0
360125;ALUXG-0UG6;08/10/1999 16:12;LIG;NOR;;527
423023;ALUXG-0UG6;01/11/1999 00:00;LIG;NOR;;527
362455;ALUXG-0UG6;11/11/1999 23:18;DCO;NOR;;527
362489;ALUXG-0UG6;12/11/1999 08:24;DUR;;GOT;0
362488;ALUXG-0UG6;12/11/1999 08:24;LIG;NOR;;527
362497;ALUXG-0UG6;12/11/1999 15:21;LIG;NOR;;527
362542;ALUXG-0UG6;13/11/1999 08:54;DPR;;GOT;0
362565;ALUXG-0UG6;13/11/1999 15:52;LIG;NOR;;527
423442;ALUXG-0UG6;01/12/1999 00:00;LIG;NOR;;527
423861;ALUXG-0UG6;01/01/2000 00:00;LIG;NOR;;527
366693;ALUXG-0UG6;08/01/2000 12:44;DCO;NOR;;527
366723;ALUXG-0UG6;08/01/2000 18:36;LIG;NOR;;527
366747;ALUXG-0UG6;09/01/2000 02:47;DCO;NOR;;527
366788;ALUXG-0UG6;09/01/2000 18:20;LIG;NOR;;527
366803;ALUXG-0UG6;10/01/2000 00:05;DCO;NOR;;527
366821;ALUXG-0UG6;10/01/2000 07:00;LIG;NOR;;527
366889;ALUXG-0UG6;11/01/2000 02:03;DCO;NOR;;527
366911;ALUXG-0UG6;11/01/2000 08:49;LIG;NOR;;527
367036;ALUXG-0UG6;13/01/2000 01:16;DCO;NOR;;527
367047;ALUXG-0UG6;13/01/2000 07:18;LIG;NOR;;527
367128;ALUXG-0UG6;14/01/2000 02:31;DCO;NOR;;527
367147;ALUXG-0UG6;14/01/2000 07:06;LIG;NOR;;527
367196;ALUXG-0UG6;15/01/2000 06:10;DCO;NOR;;527
367224;ALUXG-0UG6;15/01/2000 16:44;LIG;NOR;;527
367268;ALUXG-0UG6;16/01/2000 03:18;DCO;NOR;;527
367305;ALUXG-0UG6;16/01/2000 18:17;LIG;NOR;;527
367323;ALUXG-0UG6;17/01/2000 00:51;DCO;NOR;;527
367345;ALUXG-0UG6;17/01/2000 07:38;LIG;NOR;;527
367402;ALUXG-0UG6;18/01/2000 02:12;DCO;NOR;;527
367423;ALUXG-0UG6;18/01/2000 08:47;LIG;NOR;;527
367459;ALUXG-0UG6;19/01/2000 02:07;DCO;NOR;;527
367476;ALUXG-0UG6;19/01/2000 07:34;LIG;NOR;;527
367529;ALUXG-0UG6;20/01/2000 01:35;DCO;NOR;;527
367546;ALUXG-0UG6;20/01/2000 06:53;LIG;NOR;;527
367587;ALUXG-0UG6;21/01/2000 02:42;DCO;NOR;;527
367929;ALUXG-0UG6;27/01/2000 00:44;LIG;NOR;;527
424283;ALUXG-0UG6;01/02/2000 00:00;LIG;NOR;;527
369355;ALUXG-0UG6;16/02/2000 11:51;DPR;;GOT;0
369357;ALUXG-0UG6;16/02/2000 14:31;LIG;NOR;;527
369973;ALUXG-0UG6;25/02/2000 22:43;DCO;NOR;;527
369999;ALUXG-0UG6;26/02/2000 07:50;DPR;;GOT;0
369998;ALUXG-0UG6;26/02/2000 07:50;LIG;NOR;;527
370097;ALUXG-0UG6;27/02/2000 18:50;LIG;NOR;;527
370098;ALUXG-0UG6;27/02/2000 18:50;DCO;NOR;;527
370100;ALUXG-0UG6;27/02/2000 20:37;LIG;NOR;;527
424706;ALUXG-0UG6;01/03/2000 00:00;LIG;NOR;;527
372027;ALUXG-0UG6;26/03/2000 05:36;DCO;NOR;;527
372045;ALUXG-0UG6;26/03/2000 08:31;LIG;NOR;;527
425131;ALUXG-0UG6;01/04/2000 00:00;LIG;NOR;;527
373042;ALUXG-0UG6;09/04/2000 06:05;DAU;;GOT;0
373044;ALUXG-0UG6;09/04/2000 06:15;LIG;NOR;;527
425555;ALUXG-0UG6;01/05/2000 00:00;LIG;NOR;;527
376322;ALUXG-0UG6;21/05/2000 22:32;DCO;NOR;;527
376329;ALUXG-0UG6;22/05/2000 00:00;DPR;;GOT;0
376327;ALUXG-0UG6;22/05/2000 00:00;LIG;NOR;;527
377072;ALUXG-0UG6;30/05/2000 17:53;LIG;NOR;;527
425981;ALUXG-0UG6;01/06/2000 00:00;LIG;NOR;;527
426406;ALUXG-0UG6;01/07/2000 00:00;LIG;NOR;;527
426831;ALUXG-0UG6;01/08/2000 00:00;LIG;NOR;;527
427259;ALUXG-0UG6;01/09/2000 00:00;LIG;NOR;;527
388915;ALUXG-0UG6;19/09/2000 08:13;DPR;;GOT;0
388944;ALUXG-0UG6;19/09/2000 16:19;LIG;NOR;;527
389025;ALUXG-0UG6;20/09/2000 07:47;DPR;;GOT;0
389056;ALUXG-0UG6;20/09/2000 16:52;LIG;NOR;;527
427687;ALUXG-0UG6;01/10/2000 00:00;LIG;NOR;;527
428111;ALUXG-0UG6;01/11/2000 00:00;LIG;NOR;;527
395625;ALUXG-0UG6;21/11/2000 05:46;DCO;NOR;;527
395650;ALUXG-0UG6;21/11/2000 08:20;DPR;;GOT;0
395649;ALUXG-0UG6;21/11/2000 08:20;LIG;NOR;;527
395663;ALUXG-0UG6;21/11/2000 15:59;LIG;NOR;;527
428541;ALUXG-0UG6;01/12/2000 00:00;LIG;NOR;;527
264;ALUXG-0UG6;01/01/2001 00:00;LIG;NOR;;527
8075;ALUXG-0UG6;01/02/2001 00:00;LIG;NOR;;527
8236;ALUXG-0UG6;13/02/2001 00:57;DCO;NOR;;527
8237;ALUXG-0UG6;13/02/2001 07:02;LIG;NOR;;527
8242;ALUXG-0UG6;14/02/2001 01:45;DCO;NOR;;527
8243;ALUXG-0UG6;14/02/2001 06:46;LIG;NOR;;527
8250;ALUXG-0UG6;15/02/2001 01:33;DCO;NOR;;527
8252;ALUXG-0UG6;15/02/2001 08:48;LIG;NOR;;527
8262;ALUXG-0UG6;16/02/2001 01:18;DCO;NOR;;527
8263;ALUXG-0UG6;16/02/2001 07:46;LIG;NOR;;527
8274;ALUXG-0UG6;17/02/2001 01:20;DCO;NOR;;527
8278;ALUXG-0UG6;17/02/2001 17:18;LIG;NOR;;527
8286;ALUXG-0UG6;18/02/2001 05:23;DCO;NOR;;527
8293;ALUXG-0UG6;19/02/2001 07:37;LIG;NOR;;527
8303;ALUXG-0UG6;20/02/2001 02:21;DCO;NOR;;527
8304;ALUXG-0UG6;20/02/2001 07:50;LIG;NOR;;527
34769;ALUXG-0UG6;01/03/2001 00:00;LIG;NOR;;527
34896;ALUXG-0UG6;10/03/2001 01:57;DCO;NOR;;527
34903;ALUXG-0UG6;10/03/2001 17:40;LIG;NOR;;527
34908;ALUXG-0UG6;11/03/2001 02:28;DCO;NOR;;527
34916;ALUXG-0UG6;11/03/2001 17:45;LIG;NOR;;527
35195;ALUXG-0UG6;27/03/2001 01:47;DCO;NOR;;527
35197;ALUXG-0UG6;27/03/2001 08:14;LIG;NOR;;527
35209;ALUXG-0UG6;28/03/2001 01:28;DCO;NOR;;527
35210;ALUXG-0UG6;28/03/2001 07:33;LIG;NOR;;527
35216;ALUXG-0UG6;29/03/2001 00:52;DCO;NOR;;527
35219;ALUXG-0UG6;29/03/2001 08:08;LIG;NOR;;527
35223;ALUXG-0UG6;30/03/2001 00:29;DCO;NOR;;527
35228;ALUXG-0UG6;30/03/2001 08:24;LIG;NOR;;527
35235;ALUXG-0UG6;31/03/2001 00:17;DCO;NOR;;527
35243;ALUXG-0UG6;31/03/2001 17:44;LIG;NOR;;527
35277;ALUXG-0UG6;01/04/2001 00:00;LIG;NOR;;527
35280;ALUXG-0UG6;01/04/2001 01:54;DCO;NOR;;527
35293;ALUXG-0UG6;01/04/2001 18:20;LIG;NOR;;527
35338;ALUXG-0UG6;04/04/2001 00:23;DCO;NOR;;527
35352;ALUXG-0UG6;04/04/2001 10:13;LIG;NOR;;527
35370;ALUXG-0UG6;05/04/2001 02:31;DCO;NOR;;527
35376;ALUXG-0UG6;05/04/2001 08:39;LIG;NOR;;527
35390;ALUXG-0UG6;06/04/2001 02:00;DCO;NOR;;527
35394;ALUXG-0UG6;06/04/2001 08:25;LIG;NOR;;527
39447;ALUXG-0UG6;01/05/2001 00:00;LIG;NOR;;527
48428;ALUXG-0UG6;01/06/2001 00:00;LIG;NOR;;527
48507;ALUXG-0UG6;05/06/2001 12:46;DCO;NOR;;527
48518;ALUXG-0UG6;06/06/2001 08:39;DPR;;GOT;0
48525;ALUXG-0UG6;06/06/2001 16:05;DCO;NOR;;527
48715;ALUXG-0UG6;19/06/2001 23:53;LIG;NOR;;527
48773;ALUXG-0UG6;24/06/2001 05:41;DCO;NOR;;527
57496;ALUXG-0UG6;01/07/2001 00:00;DCO;NOR;;527
57497;ALUXG-0UG6;30/07/2001 18:26;LIG;NOR;;527
75373;ALUXG-0UG6;01/08/2001 00:00;LIG;NOR;;527
75374;ALUXG-0UG6;02/08/2001 02:04;DCO;NOR;;527
88436;ALUXG-0UG6;01/09/2001 00:00;DCO;NOR;;527
88437;ALUXG-0UG6;10/09/2001 09:06;LIG;NOR;;527
99411;ALUXG-0UG6;01/10/2001 00:00;LIG;NOR;;527
106936;ALUXG-0UG6;01/11/2001 00:00;LIG;NOR;;527
115854;ALUXG-0UG6;01/12/2001 00:00;LIG;NOR;;527
115855;ALUXG-0UG6;07/12/2001 04:23;DUR;;GGE;0
115856;ALUXG-0UG6;07/12/2001 12:28;LIG;NOR;;527
124675;ALUXG-0UG6;01/01/2002 00:00;LIG;NOR;;527
